row_id,tweet_id,date,post_type,language,like_count,retweet_count,reply_count,text,raw_content,hashtags,retweeted_tweet,quoted_tweet,url,user,dataset_split,sampling_strategy,sampled_at
60,1801033918994362526,2024-06-12,retweet,en,513,43,14,"@POTUS When will Joe Biden show any care about the six Christians who were murdęred during The Covenant School shooțing at the hands of a trans terrórist?

We’re still waiting.

All lives matter.","@POTUS When will Joe Biden show any care about the six Christians who were murdęred during The Covenant School shooțing at the hands of a trans terrórist?

We’re still waiting.

All lives matter.",[],False,False,https://twitter.com/Bubblebathgirl/status/1801033918994362526,"""{'id': 32804484, 'id_str': '32804484', 'url': 'https://twitter.com/Paul A. Szypula \ud83c\uddfa\ud83c\uddf8', 'username': 'Paul A. Szypula \ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'SAVE AMERICA NOW', 'created': datetime.datetime(2009, 4, 18, 5, 35, 53, tzinfo=datetime.timezone.utc), 'followersCount': 230851, 'friendsCount': 61582, 'statusesCount': 64390, 'favouritesCount': 33428, 'listedCount': 62, 'mediaCount': 12713, 'location': 'Cold Spring, NY', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1325363057556590594/AvCcEAo5_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
61,1801036272640598082,2024-06-12,retweet,en,1330,335,47,"Safely touched down in Detroit, Michigan. Ate at the downtown Applebees and reminded the servers who wants to remove taxes from tips. https://t.co/pES6TC6kHO","Safely touched down in Detroit, Michigan. Ate at the downtown Applebees and reminded the servers who wants to remove taxes from tips. https://t.co/pES6TC6kHO",[],False,False,https://twitter.com/NFormicaGOP/status/1801036272640598082,"""{'id': 841824816369917953, 'id_str': '841824816369917953', 'url': 'https://twitter.com/Noah Formica', 'username': 'Noah Formica', 'rawDescription': 'Allegheny County Committeeman. Proud Gen Z Republican and grassroots canvasser! Pennsylvania Field Representative for Turning Point Action! \ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2017, 3, 15, 1, 34, 11, tzinfo=datetime.timezone.utc), 'followersCount': 36082, 'friendsCount': 18353, 'statusesCount': 1724, 'favouritesCount': 11087, 'listedCount': 37, 'mediaCount': 875, 'location': 'Pittsburgh, PA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1706081588893700096/Wb_I8JvF_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
62,1801022453256253687,2024-06-12,retweet,en,392,119,0,ACLU has followed through on their promised suit against Biden’s revived Trump-era border policy:,ACLU has followed through on their promised suit against Biden’s revived Trump-era border policy:,[],False,True,https://twitter.com/taliaotg/status/1801022453256253687,"""{'id': 1382013875168669705, 'id_str': '1382013875168669705', 'url': 'https://twitter.com/Talia Jane \u2764\ufe0f\\u200d\ud83d\udd25', 'username': 'Talia Jane \u2764\ufe0f\\u200d\ud83d\udd25', 'rawDescription': 'indie reporter covering protests & social movements \ud83c\udf3b @iwwfju \ud83c\udf3b go to therapy\ud83c\udf3b tips: taliajane@protonmail.com\ud83c\udf3b be good; i love you \u2764\ufe0f\\u200d\ud83d\udd25\ud83d\udda4', 'created': datetime.datetime(2021, 4, 13, 16, 52, 50, tzinfo=datetime.timezone.utc), 'followersCount': 66011, 'friendsCount': 619, 'statusesCount': 64400, 'favouritesCount': 9556, 'listedCount': 475, 'mediaCount': 7769, 'location': 'nyc', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1730346394332897280/fNC4ig08_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
63,1801016583206105482,2024-06-12,retweet,en,118,40,47,How tf does Hunter Biden have a net worth of $230 MILLION!? 🤔 https://t.co/CCIaUxORI0,How tf does Hunter Biden have a net worth of $230 MILLION!? 🤔 https://t.co/CCIaUxORI0,[],False,False,https://twitter.com/iAnonPatriot/status/1801016583206105482,"""{'id': 1389833864122613761, 'id_str': '1389833864122613761', 'url': 'https://twitter.com/American AF \ud83c\uddfa\ud83c\uddf8', 'username': 'American AF \ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'America First \u2022 Unfiltered \u2022 Patriot \u2022 MAGA\ud83c\uddfa\ud83c\uddf8 \ud83d\udd25\ud83d\udd25just a dude with an IPhone\ud83d\udd25\ud83d\udd25', 'created': datetime.datetime(2021, 5, 5, 6, 46, 46, tzinfo=datetime.timezone.utc), 'followersCount': 269620, 'friendsCount': 25945, 'statusesCount': 65241, 'favouritesCount': 87768, 'listedCount': 590, 'mediaCount': 12058, 'location': 'Florida, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1677756031324102659/QmkoTNg5_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
64,1801024130348671118,2024-06-12,retweet,en,874,95,252,"My feed has become such a disgusting MAGA SWAMP that I might have to jump ship. It's not reflective of the future of our country, simply how sick we are.","My feed has become such a disgusting MAGA SWAMP that I might have to jump ship. It's not reflective of the future of our country, simply how sick we are.",[],False,False,https://twitter.com/mjfree/status/1801024130348671118,"""{'id': 24113137, 'id_str': '24113137', 'url': 'https://twitter.com/Morgan J. Freeman', 'username': 'Morgan J. Freeman', 'rawDescription': \""Formerly Verified, Proud Dad, TV Producer, Filmmaker, Vedic Meditation Practitioner, Human Rights & Racial Justice Advocate, Abolitionist. And I don't act!\ud83d\udc7b\"", 'created': datetime.datetime(2009, 3, 13, 2, 55, 30, tzinfo=datetime.timezone.utc), 'followersCount': 358057, 'friendsCount': 808, 'statusesCount': 47056, 'favouritesCount': 19076, 'listedCount': 1681, 'mediaCount': 7410, 'location': 'Brooklyn', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1815161315792465920/4cUR3u0T_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
65,1801028445352149123,2024-06-12,retweet,en,765,266,102,"Ok, so i recognize my mind is twisted as fuck. The image haunting me is of a few hundreds of MAGA people 'parading' (like the fed bois)  in Biden masks! 

What the fuck would the msm do?","Ok, so i recognize my mind is twisted as fuck. The image haunting me is of a few hundreds of MAGA people 'parading' (like the fed bois)  in Biden masks! 

What the fuck would the msm do?",[],False,True,https://twitter.com/clif_high/status/1801028445352149123,"""{'id': 2244134066, 'id_str': '2244134066', 'url': 'https://twitter.com/clif is antiselenite', 'username': 'clif is antiselenite', 'rawDescription': 'radical iconoclast ~ Time powers everything. Harmonize with Irreversiblity. The Woo that may be named, is not the woo.\\nContention master. Not for hire.', 'created': datetime.datetime(2013, 12, 13, 16, 19, 20, tzinfo=datetime.timezone.utc), 'followersCount': 150803, 'friendsCount': 31, 'statusesCount': 64636, 'favouritesCount': 96, 'listedCount': 984, 'mediaCount': 7600, 'location': 'Coastal PNW Rain forests.', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000867032148/JdKa3H8o_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
66,1801019303887597926,2024-06-12,retweet,en,3278,1394,889,Hunter Biden's conviction puts a final nail in the coffin of Donald Trump's absurd claim that he's being politically persecuted. It also defeats and debunks Jim Jordan's incessant yammering about the DOJ being weaponized against Republicans. https://t.co/R0iV4BSCpn,Hunter Biden's conviction puts a final nail in the coffin of Donald Trump's absurd claim that he's being politically persecuted. It also defeats and debunks Jim Jordan's incessant yammering about the DOJ being weaponized against Republicans. https://t.co/R0iV4BSCpn,[],False,False,https://twitter.com/glennkirschner2/status/1801019303887597926,"""{'id': 1003107003693137921, 'id_str': '1003107003693137921', 'url': 'https://twitter.com/Glenn Kirschner', 'username': 'Glenn Kirschner', 'rawDescription': '@NBCNews @MSNBC Legal Analyst; Fmr 30-yr fed prosecutor. https://t.co/SywEUwHLwA https://t.co/0XiMAHOeMN', 'created': datetime.datetime(2018, 6, 3, 2, 52, 1, tzinfo=datetime.timezone.utc), 'followersCount': 761824, 'friendsCount': 50864, 'statusesCount': 33725, 'favouritesCount': 386136, 'listedCount': 4866, 'mediaCount': 4200, 'location': 'Washington, DC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1003283309005115392/3ylXwZeL_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
67,1801015890797879581,2024-06-12,retweet,en,6966,255,59,"So is Zelenskyy a puppet of Biden, or Biden a puppet of Zelenskyy? Figure it out, Ben.","So is Zelenskyy a puppet of Biden, or Biden a puppet of Zelenskyy? Figure it out, Ben.",[],False,True,https://twitter.com/SpaghettiKozak/status/1801015890797879581,"""{'id': 2939245667, 'id_str': '2939245667', 'url': 'https://twitter.com/SK Media\ud83c\uddfa\ud83c\udde6', 'username': 'SK Media\ud83c\uddfa\ud83c\udde6', 'rawDescription': 'Armed guy with a YouTube channel. \\n\ud83c\uddfa\ud83c\uddf2 \u0432 \u0417\u0421\u0423', 'created': datetime.datetime(2014, 12, 24, 7, 1, 11, tzinfo=datetime.timezone.utc), 'followersCount': 56747, 'friendsCount': 5081, 'statusesCount': 179827, 'favouritesCount': 524398, 'listedCount': 986, 'mediaCount': 6937, 'location': 'Langley, Cadia ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1619948827598884864/EHAFZ69i_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
68,1801019962007462055,2024-06-12,retweet,en,3265,7,36,@BigGeuce @NICKMERCS I enjoy laughing at clowns like you.,@BigGeuce @NICKMERCS I enjoy laughing at clowns like you.,[],False,False,https://twitter.com/TheCCShowcast/status/1801019962007462055,"""{'id': 1463720040717602816, 'id_str': '1463720040717602816', 'url': 'https://twitter.com/The Constitutional Conservative', 'username': 'The Constitutional Conservative', 'rawDescription': 'Pa Conservative. OIF Veteran. Content Creator.     \ud83c\uddfa\ud83c\uddf2  Covering Politics & Current Events  \ud83c\uddfa\ud83c\uddf2\\n   America First | Constitution  \u2728\ufe0f', 'created': datetime.datetime(2021, 11, 25, 4, 4, 32, tzinfo=datetime.timezone.utc), 'followersCount': 13583, 'friendsCount': 5533, 'statusesCount': 76564, 'favouritesCount': 74991, 'listedCount': 19, 'mediaCount': 25010, 'location': 'Join or Die Studios', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1609767903120822272/7zCVQfFT_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
69,1801024698895196582,2024-06-12,retweet,en,301,118,1,Joe Biden Is Leading The Biggest US Small Business Boom In 25 Years https://t.co/AScCvi6ZwU,Joe Biden Is Leading The Biggest US Small Business Boom In 25 Years https://t.co/AScCvi6ZwU,[],False,False,https://twitter.com/realTuckFrumper/status/1801024698895196582,"""{'id': 55060090, 'id_str': '55060090', 'url': 'https://twitter.com/#TuckFrump', 'username': '#TuckFrump', 'rawDescription': 'A news center for the left. I say bad things! Parody, Satire, and News! Send all hate/love/inquries emails to: realtuckfrumper@gmail.com', 'created': datetime.datetime(2009, 7, 8, 22, 59, 13, tzinfo=datetime.timezone.utc), 'followersCount': 316193, 'friendsCount': 141302, 'statusesCount': 871080, 'favouritesCount': 269781, 'listedCount': 519, 'mediaCount': 12610, 'location': 'Witness Protection', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1603134556587974656/hvRUosxG_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
70,1801002934014009733,2024-06-12,retweet,en,215,163,4,"Joe Biden is the 46th President of the USA. 

Despite all the problems he inherited from Trump, and there were many, he has exceeded all expectations in the last 3+ years.

Please share the graphic if you think our 46th President deserves 4 more years!

Follow us.
#DemsUnited https://t.co/BOtPgDxKaF","Joe Biden is the 46th President of the USA. 

Despite all the problems he inherited from Trump, and there were many, he has exceeded all expectations in the last 3+ years.

Please share the graphic if you think our 46th President deserves 4 more years!

Follow us.
#DemsUnited https://t.co/BOtPgDxKaF",[],False,False,https://twitter.com/DUnitedGraphics/status/1801002934014009733,"""{'id': 1773395143988576256, 'id_str': '1773395143988576256', 'url': 'https://twitter.com/DemsUnited Gallery', 'username': 'DemsUnited Gallery', 'rawDescription': '#DemsUnited is happy to share our Progressive graphics with Resisters who love Democracy. If you are interested in joining us contact @FeistyLibLady or @LqLana', 'created': datetime.datetime(2024, 3, 28, 17, 2, 39, tzinfo=datetime.timezone.utc), 'followersCount': 3158, 'friendsCount': 1297, 'statusesCount': 597, 'favouritesCount': 134, 'listedCount': 7, 'mediaCount': 588, 'location': 'USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1773449615200657408/CwEl2bpr_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
71,1801037230925926415,2024-06-12,retweet,en,222,32,20,"There are so many issues I have with Biden.

But I am going to vote for him.

Because Donald Trump will make every single one of them worse.","There are so many issues I have with Biden.

But I am going to vote for him.

Because Donald Trump will make every single one of them worse.",[],False,False,https://twitter.com/TWLadyGrey/status/1801037230925926415,"""{'id': 124327235, 'id_str': '124327235', 'url': 'https://twitter.com/LadyGrey \ud83c\udde6\ud83c\uddf2\ud83c\uddfa\ud83c\udde6\ud83c\uddfa\ud83c\uddf8', 'username': 'LadyGrey \ud83c\udde6\ud83c\uddf2\ud83c\uddfa\ud83c\udde6\ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'Immigrant. Techie. Pro-Democracy Progressive. Tweeting about US politics, Armenia, authoritarianism & random takes.', 'created': datetime.datetime(2010, 3, 19, 1, 37, 59, tzinfo=datetime.timezone.utc), 'followersCount': 10026, 'friendsCount': 5473, 'statusesCount': 263257, 'favouritesCount': 315089, 'listedCount': 90, 'mediaCount': 5703, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1583095868227469313/U0DNqAS4_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
72,1801016408408465738,2024-06-12,retweet,en,153,53,15,"*Two lies MAGA has been posting:
*Likes are private now, but feel free to like this. 

1. Former Speaker Nancy Pelosi did NOT admit she was responsible for not calling the National Guard during the #J6 insurrection…she didn’t have the authority.
2. The Hunter laptop has NOT been https://t.co/Epwbl7qpUU","*Two lies MAGA has been posting:
*Likes are private now, but feel free to like this. 

1. Former Speaker Nancy Pelosi did NOT admit she was responsible for not calling the National Guard during the #J6 insurrection…she didn’t have the authority.
2. The Hunter laptop has NOT been https://t.co/Epwbl7qpUU",[],False,False,https://twitter.com/Laurieluvsmolly/status/1801016408408465738,"""{'id': 912232086211371008, 'id_str': '912232086211371008', 'url': 'https://twitter.com/\ud83e\udeb4Laurie', 'username': '\ud83e\udeb4Laurie', 'rawDescription': 'Urban Gardener\ud83e\udeb4 Animal Lover\ud83e\udda6 Art\ud83c\udfa8 history\ud83d\udddd\ufe0f literature\ud83d\udcd7Travel \ud83d\udcbaDemocrat\ud83d\uddf3\ufe0f #Resist #Empath #ProChoice #ProudBlue #FightDisinformation', 'created': datetime.datetime(2017, 9, 25, 8, 27, 32, tzinfo=datetime.timezone.utc), 'followersCount': 19179, 'friendsCount': 14905, 'statusesCount': 160264, 'favouritesCount': 214584, 'listedCount': 211, 'mediaCount': 47910, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1683009827184713728/bei9fmyD_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
73,1801038756423856267,2024-06-12,retweet,en,272,223,82,"How does it feel to have Russian submarines and war ships 90 miles off the coast of Florida? In Cuba!

The Biden administration has been funding the war between Russia and Ukraine and it seems to me that Putin has had enough.

Putin is making his move to show the US that this war https://t.co/4MbKL0di1Y","How does it feel to have Russian submarines and war ships 90 miles off the coast of Florida? In Cuba!

The Biden administration has been funding the war between Russia and Ukraine and it seems to me that Putin has had enough.

Putin is making his move to show the US that this war https://t.co/4MbKL0di1Y",[],False,False,https://twitter.com/media_laina/status/1801038756423856267,"""{'id': 1682171562890514433, 'id_str': '1682171562890514433', 'url': 'https://twitter.com/Laina Media', 'username': 'Laina Media', 'rawDescription': 'ALLAN J INAPI || Political Commentator || Content creator || Copywriter || Senior Planner/Scheduler Oil & Gas 9yrs \ud83d\udcb9 || @LainaMAgency', 'created': datetime.datetime(2023, 7, 20, 23, 32, 22, tzinfo=datetime.timezone.utc), 'followersCount': 22036, 'friendsCount': 12753, 'statusesCount': 180824, 'favouritesCount': 172697, 'listedCount': 46, 'mediaCount': 4873, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1773595619053150208/wPt1cyRj_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
74,1801347119070183687,2024-06-13,retweet,en,336,8,11,@nypost Protecting from who? White evangelical maga voters? Just curious,@nypost Protecting from who? White evangelical maga voters? Just curious,[],False,False,https://twitter.com/RiskyChrisky/status/1801347119070183687,"""{'id': 1538916421366841347, 'id_str': '1538916421366841347', 'url': 'https://twitter.com/Risky Chrisky', 'username': 'Risky Chrisky', 'rawDescription': 'It\u2019s gonna get worse, before it gets worse.', 'created': datetime.datetime(2022, 6, 20, 16, 7, 42, tzinfo=datetime.timezone.utc), 'followersCount': 22191, 'friendsCount': 441, 'statusesCount': 14100, 'favouritesCount': 14545, 'listedCount': 45, 'mediaCount': 2396, 'location': 'North Carolina, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1700606168933052416/qcIZ4jwg_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
75,1801349384921354461,2024-06-13,retweet,en,485,82,72,"Update: White house source told us: ""If the tapes are real, the President will definitely release the tapes before the Election to show the American people more about the character of Donald Trump.""","Update: White house source told us: ""If the tapes are real, the President will definitely release the tapes before the Election to show the American people more about the character of Donald Trump.""",[],False,False,https://twitter.com/politvidchannel/status/1801349384921354461,"""{'id': 4878610324, 'id_str': '4878610324', 'url': 'https://twitter.com/PoliticsVideoChannel', 'username': 'PoliticsVideoChannel', 'rawDescription': 'FACTS MATTER!  The official Twitter of https://t.co/kBf7KeRuvl', 'created': datetime.datetime(2016, 2, 5, 19, 25, 44, tzinfo=datetime.timezone.utc), 'followersCount': 185707, 'friendsCount': 38525, 'statusesCount': 40646, 'favouritesCount': 2744, 'listedCount': 927, 'mediaCount': 8288, 'location': 'New York, NY', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1453562764643893257/Kt9zl6ml_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
76,1801039208707998046,2024-06-12,retweet,en,127,15,6,"Do NOT laugh at this!
https://t.co/HplRr4za7u","Do NOT laugh at this!
https://t.co/HplRr4za7u",[],False,False,https://twitter.com/joebldenpress/status/1801039208707998046,"""{'id': 2651325366, 'id_str': '2651325366', 'url': 'https://twitter.com/Kamala Harris Press Release (Parody)', 'username': 'Kamala Harris Press Release (Parody)', 'rawDescription': 'I\u2019m like the real Kamala Harris, if she was fake. Presidential candidate parody. I am unburdened by what has been.', 'created': datetime.datetime(2014, 7, 16, 15, 14, 5, tzinfo=datetime.timezone.utc), 'followersCount': 92414, 'friendsCount': 239, 'statusesCount': 200216, 'favouritesCount': 176998, 'listedCount': 444, 'mediaCount': 6010, 'location': 'Washington, DC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1819156707656028160/hdI6QkiU_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
77,1801008363066806634,2024-06-12,retweet,en,1550,551,34,"🚨 BREAKING: Manhattan DA Alvin Bragg and Joe Biden’s campaign committee are facing allegations of collusion to influence the 2024 Presidential election, according to a new Federal Election Commission (FEC) complaint filed by America First Legal.
https://t.co/8frvSnr7jL","🚨 BREAKING: Manhattan DA Alvin Bragg and Joe Biden’s campaign committee are facing allegations of collusion to influence the 2024 Presidential election, according to a new Federal Election Commission (FEC) complaint filed by America First Legal.
https://t.co/8frvSnr7jL",[],False,False,https://twitter.com/ProudElephantUS/status/1801008363066806634,"""{'id': 810055220, 'id_str': '810055220', 'url': 'https://twitter.com/Proud Elephant \ud83c\uddfa\ud83c\uddf8\ud83e\udd85', 'username': 'Proud Elephant \ud83c\uddfa\ud83c\uddf8\ud83e\udd85', 'rawDescription': 'Constitutional Conservative | BREAKING NEWS & Political Commentary | Proud American \ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2012, 9, 8, 2, 57, 1, tzinfo=datetime.timezone.utc), 'followersCount': 406008, 'friendsCount': 27230, 'statusesCount': 109095, 'favouritesCount': 117486, 'listedCount': 356, 'mediaCount': 17250, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1551428646539247616/TBTANEZw_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
78,1801028923285012541,2024-06-12,retweet,en,112,15,3,“Why isn’t Biden talking about-“ I assure you he absolutely is,“Why isn’t Biden talking about-“ I assure you he absolutely is,[],False,True,https://twitter.com/purrtah/status/1801028923285012541,"""{'id': 1453338549990821895, 'id_str': '1453338549990821895', 'url': 'https://twitter.com/Ben McAdams Memorial Acct', 'username': 'Ben McAdams Memorial Acct', 'rawDescription': 'Jan Graham Democrat, Pro-\ud83c\udff3\ufe0f\\u200d\u26a7\ufe0f. Anfangen ist Einfach, Beharrlichkeit eine Kunst', 'created': datetime.datetime(2021, 10, 27, 12, 31, 39, tzinfo=datetime.timezone.utc), 'followersCount': 1388, 'friendsCount': 448, 'statusesCount': 11359, 'favouritesCount': 63451, 'listedCount': 18, 'mediaCount': 1567, 'location': 'Salt Lake City, UT', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1453340114558414856/QCw7EuNe_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
79,1801040985163465167,2024-06-12,retweet,en,117,22,71,Can I get 1000 Fuck Joe Biden’s https://t.co/DUMUKlE0Lu,Can I get 1000 Fuck Joe Biden’s https://t.co/DUMUKlE0Lu,[],False,False,https://twitter.com/Punchy_Playz/status/1801040985163465167,"""{'id': 870173234448154624, 'id_str': '870173234448154624', 'url': 'https://twitter.com/\ud83c\uddfa\ud83c\uddf8MidwestBadAss\ud83c\uddfa\ud83c\uddf8', 'username': '\ud83c\uddfa\ud83c\uddf8MidwestBadAss\ud83c\uddfa\ud83c\uddf8', 'rawDescription': '\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8Don\u2019t Fuck with the USA it\u2019s MAGA country\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8 #IFB #IFBAP #1A #2A #Trump2024 #MAGA #Doglover #SoundOfFreedom #GodFamilyCountry #FJB', 'created': datetime.datetime(2017, 6, 1, 7, 0, 40, tzinfo=datetime.timezone.utc), 'followersCount': 46425, 'friendsCount': 40700, 'statusesCount': 22474, 'favouritesCount': 11206, 'listedCount': 101, 'mediaCount': 4831, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1702498117759700992/jaGRUHSx_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
80,1801021825251451167,2024-06-12,retweet,en,1106,105,12,Ok I’ll bite… who is Joe Biden,Ok I’ll bite… who is Joe Biden,[],False,False,https://twitter.com/DanManCarney/status/1801021825251451167,"""{'id': 765780807243923456, 'id_str': '765780807243923456', 'url': 'https://twitter.com/Dan Carney', 'username': 'Dan Carney', 'rawDescription': 'comedian, actor, click the link if you want to see me live (live, not live)', 'created': datetime.datetime(2016, 8, 17, 5, 22, 26, tzinfo=datetime.timezone.utc), 'followersCount': 25667, 'friendsCount': 4182, 'statusesCount': 7837, 'favouritesCount': 41235, 'listedCount': 49, 'mediaCount': 1058, 'location': 'New York, NY', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1785876865850200064/XuQwpZLX_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
81,1801021995708014911,2024-06-12,retweet,en,299,32,6,"@GeorgePapa19 Mr. Papadopoulos knows. Watch gold now.. and watch the US Economy. 
Biden claimed this would never happen under his administration. 👇","@GeorgePapa19 Mr. Papadopoulos knows. Watch gold now.. and watch the US Economy. 
Biden claimed this would never happen under his administration. 👇",[],False,False,https://twitter.com/garryjcarlson/status/1801021995708014911,"""{'id': 1596417775, 'id_str': '1596417775', 'url': 'https://twitter.com/Garry J Carlson', 'username': 'Garry J Carlson', 'rawDescription': 'Geophysicist, Geologist MSc. worked in numerous countries, learning about people, culture, and geology. Western US,  PATRIOT \ud83c\uddfa\ud83c\uddf2. TRUTH SOCIAL', 'created': datetime.datetime(2013, 7, 15, 17, 51, 48, tzinfo=datetime.timezone.utc), 'followersCount': 7271, 'friendsCount': 5272, 'statusesCount': 105489, 'favouritesCount': 232217, 'listedCount': 3, 'mediaCount': 611, 'location': 'Montana, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1659270283671539712/ciBz-QSC_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,stratified_engagement,2026-02-15 21:02:17.120153
